PLAYER_ID,SEASON,PLAYER_NAME,ERA_arima,ERA_exp_smooth,ERA_ridge,ERA_random_forest,ERA_gradient_boosting,ERA,WHIP_arima,WHIP_exp_smooth,WHIP_ridge,WHIP_random_forest,WHIP_gradient_boosting,WHIP,K_arima,K_exp_smooth,K_ridge,K_random_forest,K_gradient_boosting,K,SV+HLD_arima,SV+HLD_exp_smooth,SV+HLD_ridge,SV+HLD_random_forest,SV+HLD_gradient_boosting,SV+HLD,W+QS_arima,W+QS_exp_smooth,W+QS_ridge,W+QS_random_forest,W+QS_gradient_boosting,W+QS
robed002,2024,David Alan Robertson,2.8363948954917966,3.0431630440485855,4.10880484260548,3.922585307568477,3.693602231261623,3.693602231261623,1.1810684876824853,1.186586963162683,1.335130847211969,1.2838761824985903,1.2893212648357564,1.2838761824985903,78.07896080620684,72.59060366712534,56.26593726399412,57.066587134870005,59.49188716987252,59.49188716987252,26.97707341933792,25.4275459856893,19.469668655581,19.155592798611792,20.62047716922157,20.62047716922157,5.860624102587815,4.64479139268534,3.1607917641057597,2.98585186427493,3.2480649002832878,3.2480649002832878
schem001,2024,Maxwell Martin Scherzer,3.4024103878518934,2.649555009679394,3.5947863650852203,3.7294144128988176,3.751227510868367,3.5947863650852203,1.1099940763549916,1.0,1.0713723145895928,1.1789831636403583,1.181892325297286,1.1099940763549916,173.98883393226544,143.15835161358078,152.11828075821103,90.34232433254536,137.93416146453333,143.15835161358078,0.0,0.14394603284095792,0.06916510889751226,0.20283022215859564,0.37185796313471975,0.14394603284095792,27.0,22.578670751629595,21.818054260507708,13.109253804098833,20.362356433506115,21.818054260507708
bardd001,2024,Daniel Paul Bard,3.769023314135609,4.347312216755391,4.872109725644075,4.639396263915177,4.900288447310641,4.639396263915177,1.2485741431367257,1.5935298677401608,1.5368116653997397,1.504029065090339,1.4898158000958655,1.504029065090339,72.05361392656191,55.93983271448203,45.00196822708179,43.60488671822074,42.31673361687787,45.00196822708179,29.718146090577086,17.207704035891172,8.351197669171437,10.592230260252244,9.676729764363058,10.592230260252244,4.021136204195822,6.686755720174435,3.2714724905261647,2.802133136835764,2.762509062012584,3.2714724905261647
bumgm001,2024,Madison Kyle Bumgarner,12.141540680134227,10.887773309143661,5.999428648474939,5.9154559953281485,5.599007571613607,5.999428648474939,2.205033624938783,2.4964336250784807,1.5267915652835136,1.576881008868153,1.560147640419564,1.576881008868153,9.16859691978483,15.055389570997416,34.58377967784341,48.12285603181021,50.655863779521496,34.58377967784341,0.0,0.0,0.0,1.0427172988781286,1.3191551610791385,0.0,0.0,0.0,3.712163481307904,5.45629768405821,5.375551405437781,3.712163481307904
carrc003,2024,Carlos Luis Carrasco,5.204295136023365,4.14342644922369,5.378334406796384,5.627408971643966,5.559707019484126,5.378334406796384,1.5544231458414106,1.6874051762571873,1.458510106203575,1.5068839774479852,1.5128562890723862,1.5128562890723862,86.382508893161,96.75859774215529,61.74602044675551,69.49528716379386,66.17297005769132,69.49528716379386,0.0,0.4958592965281601,0.842696694667219,1.270176863703824,1.3175931322510663,0.842696694667219,11.528896551097002,21.95718167874287,6.939514902959985,7.880925837989296,8.324520861402965,8.324520861402965
abadf001,2024,Fernando Antonio Abad,4.77245670284826,3.9617744642644857,5.465640997708077,5.51715322471782,5.144770274590797,5.144770274590797,2.1859462553898346,1.5864353198118835,1.5872352424265392,1.5532497333352069,1.5240220015180685,1.5864353198118835,2.7372478622765355,1.455977587305091,8.109566370517229,22.688083009471917,18.659094088147782,8.109566370517229,1.3586741565354716,2.8450206107951113,0.5027551808479984,4.710436700723457,5.191495639622979,2.8450206107951113,0.6746253024408211,1.0777937446123385,0.31205156699788006,1.62284342574166,1.9800733755187647,1.0777937446123385
chapa001,2024,Albertin Aroldis (de la Cruz) Chapman,3.8672657423596077,3.3245793297579462,3.6873807396588854,3.9620300436546585,3.8646054329207233,3.8646054329207233,1.3830590933718414,1.2718154835179074,1.2925288590076016,1.3367901673972913,1.3245489079361183,1.3245489079361183,87.72460575262782,95.51711339857292,79.15903376224809,75.94251708287945,72.75137497033735,79.15903376224809,25.263861634751443,32.98182005187787,21.541422827610173,27.67344019064097,23.82994398414079,25.263861634751443,5.202230253350942,4.940852840359167,4.127971318581935,2.9996896425291455,3.302807386703159,4.127971318581935
jansk001,2024,Kenley Geronimo Jansen,3.5414638261361002,3.3695039042263866,3.601941539158607,3.754418598071656,3.829835968463257,3.601941539158607,1.1043733124422537,1.1949069849600704,1.2420158223480668,1.2451520788077761,1.2942783671429894,1.2420158223480668,76.4690342386302,88.97631449900794,49.96783589438466,53.651615680604955,46.14478549065572,53.651615680604955,26.546297173752148,30.655520707825723,25.632098956842846,26.37638835735818,24.789086557552366,26.37638835735818,3.935391686652179,3.8771805938995296,2.4377223964989767,2.96329293765094,2.720039318590113,2.96329293765094
kimbc001,2024,Craig Michael Kimbrel,3.5023148058356353,3.972078901368668,3.4924660133370153,3.6437501853428818,3.6086670799660894,3.6086670799660894,1.1740876644437424,1.1547734104903524,1.2076205592543658,1.2036206792098574,1.1917311289305672,1.1917311289305672,83.41522901008706,82.86572310969213,72.06456868765083,71.7011644634665,72.99641400084866,72.99641400084866,28.073585555922655,30.327522927208516,26.753422385425996,27.073367980759553,28.203041820030933,28.073585555922655,7.138109999143476,5.158082246011801,3.055672509659992,3.2412723544789936,3.4693194090569106,3.4693194090569106
ottaa001,2024,Adam Robert Ottavino,2.895107323482814,2.099167842067052,4.563744801242864,4.1586771548230494,4.084523538746815,4.084523538746815,1.1387121229418242,1.0532386531371511,1.4164164361586948,1.3325164328178511,1.3606988834406544,1.3325164328178511,62.05972074669757,76.66804162824414,46.57181370118464,52.71242157514527,52.237393125374396,52.71242157514527,22.353117251162068,29.351094833993763,19.01432346812666,18.719636893696503,19.966291775914975,19.966291775914975,2.395680057242461,5.158651630925523,1.3968984200997312,2.9885748720205085,2.9011114409253236,2.9011114409253236
salec001,2024,Christopher Sale,3.761201731399147,3.7910975792249326,3.9870587481096655,3.8890587503283336,4.301825746469774,3.8890587503283336,1.0800087890560972,1.0930673872870489,1.2199712057091694,1.2535277640570854,1.2374685480925542,1.2199712057091694,130.19283943261757,108.72204659876266,106.46094239843502,173.57902707665187,145.85558580120954,130.19283943261757,6.928970375278717e-35,0.0,2.1427365963545357,1.0436346078137628,1.1308790124685726,1.0436346078137628,13.290046564439503,10.03453144105351,13.067811751586927,22.740296884587664,15.496990707626946,13.290046564439503
bassa001,2024,Anthony Edward Bass,3.0593755007817838,5.170714434335334,4.678218659525706,5.27823582741874,4.796667511355408,4.796667511355408,1.2481613007045858,1.2704216264171868,1.4216273837677864,1.420724258564855,1.444386736073552,1.420724258564855,45.10453532432979,39.54608806799414,30.78296362714171,32.09632851843499,29.49287834463034,32.09632851843499,3.2763450452338785,14.505123151547377,6.352052808918303,6.075524556960803,5.6689217732697665,6.075524556960803,2.4386013719153157,1.1399414053542598,1.8801640471908456,2.1040979814839527,2.2158241678661112,2.1040979814839527
cobba001,2024,Alexander Miller Cobb,3.806227544334188,5.5843845887218455,4.6139319471559395,4.324093292552786,4.387802963436008,4.387802963436008,1.3130129496598673,1.4349582061948716,1.3272190922475051,1.3146612920787657,1.3452480994127214,1.3272190922475051,137.89689886726205,114.95959906871033,96.07266304209715,80.17013756432556,75.76625867326976,96.07266304209715,0.0,0.0,0.0,0.6807299557503897,0.7121090548035266,0.0,17.628477934728558,13.672123445150488,14.091906708113093,13.805451362093468,18.44574291783709,14.091906708113093
eovan001,2024,Nathan Edward Eovaldi,3.7915636228654,4.321051973087072,4.45498588198286,4.240018028105489,4.301380303176749,4.301380303176749,1.369171371796021,1.1884893013061635,1.2787589212712194,1.2884750320825267,1.2866463875839163,1.2866463875839163,115.44072181555629,135.29309069139765,120.2467359884839,123.83763203502663,118.75673612023851,120.2467359884839,1.9558964930066297e-18,1.2497482467777403,0.20758329853783497,0.40490419793815546,0.553960220880859,0.40490419793815546,20.265023147518285,20.696353554111333,20.61747660253497,23.27868029737592,21.693844863653403,20.696353554111333
handb001,2024,Bradley Richard Hand,3.3666989030674874,2.801090207332618,4.326557594724156,4.690066945799817,4.630792399040101,4.326557594724156,1.3542630505810083,1.1099049726504515,1.3693271474573714,1.374784985587242,1.4309516724052462,1.3693271474573714,60.149011309172046,59.278919702292896,49.18346344624018,45.86293297728952,42.14054123491565,49.18346344624018,0.0,5.449807405325313,12.838249508788927,12.836175417823444,10.502283624772963,10.502283624772963,4.810723219420704,5.103700812878675,2.6546120606634673,2.7047403650456814,2.665934905521022,2.7047403650456814
hendl001,2024,Liam Johnson Hendriks,5.233170473221589,3.0963676779492393,4.720503309639413,5.495309443458381,6.017639438201907,5.233170473221589,1.105058169617389,1.0,1.3640481151656132,1.2752804834930516,1.280163175838052,1.2752804834930516,26.22751407227311,75.98387784607242,41.52540145129582,51.21248925281544,41.812188763866615,41.812188763866615,8.77110259090704,28.288452536432672,8.170021143278031,18.20046664921774,11.283497541783726,11.283497541783726,3.0499217470342948,3.826667970531591,4.053111296265705,2.7705450123194124,2.865668213027857,3.0499217470342948
klubc001,2024,Corey Scott Kluber,7.071292594781267,7.173092269547478,5.469735451152141,5.469994519607123,5.504877440366487,5.504877440366487,1.6437288843315039,1.67979285935971,1.4579350850026407,1.4432161730026263,1.4781397426063663,1.4781397426063663,33.38888054334163,31.74808815778341,49.26260248451322,55.30031802537005,56.629976024840914,49.26260248451322,0.004782715011481975,0.3283618090160649,0.41459189278964903,1.249300291937976,1.1253658591300106,0.41459189278964903,9.59957862426021,7.962676888937086,5.5898454452378346,6.742917878828012,6.705640471683717,6.742917878828012
lylej001,2024,Jordan Horton Lyles,5.56988714543232,5.243219886343937,5.5167377239504045,3.2690443369407354,4.759413552044738,5.243219886343937,1.374293998437394,1.3421743526397811,1.3861311541212245,1.2361295417823186,1.3521461299397222,1.3521461299397222,114.01779644541156,124.67436386888845,87.08159160626796,53.96372682276081,67.92612273061116,87.08159160626796,0.0,1.0739491973361845,1.940443113251317,1.5470756152896505,0.9595580318096262,1.0739491973361845,8.594319931200666,16.771752367145357,10.640544933862458,7.994023495164015,11.787540175437426,10.640544933862458
lynnl001,2024,Michael Lance Lynn,4.000522291412723,4.456278740202711,4.372652374526362,4.386749706118509,4.416122627547612,4.386749706118509,1.2479432143060611,1.2934082345124602,1.2464488979194415,1.355544344737013,1.3364011713623793,1.2934082345124602,182.4312406640421,193.04789750079257,143.55242800500488,139.01969068049937,126.45097336236505,143.55242800500488,2.93180656511618e-17,0.018941355635471002,0.0,0.4465843460920251,0.469164041091335,0.018941355635471002,23.185382094234395,29.552207657236163,19.75087614054887,19.30940981982906,19.17220994548541,19.75087614054887
mcalz001,2024,Zachary Taylor McAllister,7.908417794446152,10.613677876744076,5.726813755193881,5.512795250792773,5.459577385638451,5.726813755193881,1.560964780532528,2.46749640283581,1.5662881241285216,1.5243912489159088,1.5073635916025743,1.560964780532528,43.53234924121031,0.0,16.154049298641667,27.008017467007058,25.13619985764024,25.13619985764024,3.1469950368764574,6.191253650917439,2.513271691444344,4.519470912445392,5.239513335067077,4.519470912445392,2.7453822343563252,0.0,0.44131844911547446,1.7677991806415663,2.252711099591369,1.7677991806415663
milew001,2024,Wade Allen Miley,3.1490660650196687,3.391987755313502,4.711706471002701,4.28966871833635,4.349349996209628,4.28966871833635,1.390442091992051,1.2316884190534514,1.3993915545296567,1.3318318713662771,1.3238297436863598,1.3318318713662771,57.39682750199621,87.83161723165996,76.12487862231913,62.507293283943966,68.72087483392261,68.72087483392261,0.0,0.0,0.8341907654289544,0.40503631012139885,0.6276832833179576,0.40503631012139885,13.064384783412336,15.675825536706501,14.73760984961369,13.01734458927778,15.474720037995992,14.73760984961369
milot001,2024,Tomaso Anthony Milone,2.0,1.8898854250975325,5.151784754637542,5.168277734345887,5.246009147504142,5.151784754637542,1.3979035880557258,1.4178342590023074,1.5249242696198742,1.592757609148547,1.535253054336512,1.5249242696198742,3.0,0.0,20.299643841524897,26.62199489449499,25.008603103670726,20.299643841524897,1.4222952321212557e-43,0.0,2.320026398414428,1.337532685817833,2.7960464500271316,1.337532685817833,2.296686759293241e-22,0.0,1.525575843532586,3.000878474685227,3.6659750302656016,1.525575843532586
moorm003,2024,Matthew Cody Moore,2.1427737190418177,3.926658521438121,4.257236041698691,4.040304455753116,4.17554245478892,4.040304455753116,1.1687368944681609,1.1947479836704007,1.352279290937576,1.3579378266723834,1.3310445504262904,1.3310445504262904,60.681715510432525,66.8108214980326,55.79757642219694,55.31934646847931,56.03852732272089,56.03852732272089,24.719617852867646,24.938116602885078,13.970825406972903,17.233658312243694,17.086577284581512,17.233658312243694,5.0,3.3751777317695586,3.669315597028941,3.6552906465411814,3.71802503790045,3.669315597028941
shawb001,2024,Bryan Anthony Shaw,4.604050061369235,5.037908865580082,4.883226198097897,5.2332453497866265,4.696746242693901,4.883226198097897,1.3190597596412774,1.4040438806022448,1.4472715540869938,1.8435623571098443,1.4661449044752715,1.4472715540869938,39.3686630888046,63.2140661363108,35.324101295948,38.98371858126743,36.1565063121093,38.98371858126743,7.999999999999999,8.90370495491079,10.321576200033359,8.31247882770772,8.785565807053088,8.785565807053088,0.9750866661297106,4.077722330337085,2.0894883619449267,2.3600412914325237,2.577701785884307,2.3600412914325237
tehej001,2024,Julio Alberto Teheran,3.013159560011954,3.282121177587392,5.406265641423776,4.814485325991663,4.761243814243618,4.761243814243618,1.2587478823850395,1.26283881952228,1.46604834165373,1.3991272170388336,1.374922978268711,1.374922978268711,45.25223616484888,37.93191194343705,59.39789490078326,64.38088873864878,66.54347414060874,59.39789490078326,0.29385646074371163,0.23294270113176202,1.3826683549489802,1.0653147663784126,1.5419090588941327,1.0653147663784126,7.853848183692405,5.685272038028234,8.486400598514358,10.637982505992063,10.858171493433861,8.486400598514358
boxbb001,2024,Bradley George Boxberger,4.444154122195734,4.2824992754348745,4.494691316488721,5.030572847828478,4.630150314945956,4.494691316488721,1.2756794048113296,1.2834899041105157,1.382978467249623,1.379875151615951,1.372656872092365,1.372656872092365,33.10623781084594,53.48934289661587,34.78211011213861,33.81990451716769,35.96899861561158,34.78211011213861,14.190739376089933,21.345916671330833,9.567046878283278,8.579597826671222,9.417418375849635,9.567046878283278,0.8085665371479114,3.4554256625995676,2.0872977498268774,2.0462988654118295,2.4069467172386414,2.0872977498268774
corbp001,2024,Patrick Alan Corbin,4.744519780147953,5.059922778417173,5.370560583915976,5.11041266453355,5.033467664392926,5.059922778417173,1.401105096782529,1.5137212701655012,1.4356819391688282,1.4993570014089193,1.4906145869521572,1.4906145869521572,124.85485457244192,177.03380744910152,97.65751398811251,107.662581985196,99.0506856276102,107.662581985196,0.0,0.20697511864576132,0.0,0.33331579961471497,0.3852440990929875,0.20697511864576132,20.36970306082963,26.49098835577925,16.815187373597453,17.138496780554043,17.481466114615333,17.481466114615333
darvy001,2024,Yu Darvish,3.870983169881738,4.252056141412963,4.545008227817608,4.04597503900007,4.125851525827753,4.125851525827753,1.1302945939391893,1.138971795486835,1.2538878069618773,1.2642117700593303,1.257534031561593,1.2538878069618773,174.47424203546694,155.4362155512513,115.34720867668851,106.20219322744246,129.93441235842826,129.93441235842826,0.0,0.0,0.7800977031800445,0.47056472646700775,0.54376334131961,0.47056472646700775,32.83612102568983,20.144597838429515,15.461032420254348,17.047265190605565,18.921669695009243,18.921669695009243
diekj001,2024,Jacob Tanner Diekman,4.221761922960638,4.274511421475427,4.681042298542805,4.708576300821332,4.439545053076402,4.439545053076402,1.4337864414738901,1.3784051598652387,1.4788727982721788,1.482015233007118,1.432615453325134,1.4337864414738901,62.80002387321654,73.01190763531272,44.22593735723433,52.00281704521633,51.30930800122797,52.00281704521633,12.120527264672134,20.397118757744423,10.658207558246612,13.573143389080698,11.562212383397249,12.120527264672134,2.888363699300559,2.1860915158547365,1.871783981768992,2.562709635996679,2.7303563722796578,2.562709635996679
famij001,2024,Jeurys Familia,6.30124912877912,5.476754711543342,5.290657306740133,4.943071839406245,5.025469655544576,5.290657306740133,1.6643902963598045,1.7259712496427313,1.565639946800959,1.52808084050753,1.5402546686525072,1.565639946800959,16.386617736625684,60.70131374345889,25.190262439663428,29.22379484882285,27.419029967727035,27.419029967727035,4.693540700448114,14.54816575358832,6.158485992437298,5.862519057733822,6.8450689664174424,6.158485992437298,0.9938815211374894,4.59637317821725,1.7944709604622702,1.906724440171065,2.1884446252552534,1.906724440171065
kellj001,2024,Joseph William Kelly,4.123010367882041,4.521497502012117,4.480595383702055,4.4848695925481366,4.440929770376656,4.480595383702055,1.4323883318666106,1.2727984243309882,1.3769275594196002,1.345673900400997,1.3567357864468457,1.3567357864468457,56.43375030306942,51.01590134838408,45.083833954360045,51.22519455817895,42.45800873351156,51.01590134838408,15.198663339530198,18.78177834248678,11.966268373496419,12.104552691856757,13.032141206269555,13.032141206269555,1.6420650552055125,0.0,1.9531937569450264,2.45399298385158,2.700219104416173,1.9531937569450264
keucd001,2024,Dallas Keuchel,7.004060229982192,6.178948428997102,5.525576265125577,5.544099133501995,5.550070540524671,5.550070540524671,1.7631309236479227,1.7684768010824592,1.555516099418731,1.6227991707979228,1.592169702687719,1.6227991707979228,26.752796074248387,24.84054815755804,39.91121509634549,34.901186898117146,34.09604432775477,34.09604432775477,0.0,0.0,1.82616373871942,1.097131869744823,1.551208287310543,1.097131869744823,3.056864526552705,2.4766098586134264,5.189694540265535,4.92364058852262,5.193331778358654,4.92364058852262
loupa001,2024,Aaron Christopher Loup,6.170474393342728,3.59428417940485,4.550727885704706,4.5531978381964,4.767736088241201,4.5531978381964,1.4193761206101871,1.3855151665947374,1.4068274263159857,1.4862324825024822,1.4280449216663813,1.4193761206101871,47.78827453158315,44.10750833318689,29.430890821303734,34.59632316833469,31.106404237638852,34.59632316833469,13.136297634587944,13.63110128177417,10.347248631244756,8.820806728922474,9.81230958458297,10.347248631244756,0.946765692996167,1.6319302317572006,1.317199062594618,2.1990458488101985,2.140202538260395,1.6319302317572006
luetl001,2024,Lucas Lester Luetge,3.2050841966103807,5.150580111097187,5.165697104792091,5.162283830137048,5.213712332721827,5.162283830137048,1.5218108205914014,1.4949297283600487,1.4945569979290754,1.4843066573509571,1.451988734319591,1.4945569979290754,41.2447881581197,42.37758306500795,30.499933775713473,29.7004810132961,28.931483558448505,30.499933775713473,7.663912685575275,4.342220189835932,3.5872058053039035,4.647161190747027,5.055531217134069,4.647161190747027,1.9999892093755738,2.651458404292269,2.6393460069295003,1.8359619765812811,2.140202538260395,2.140202538260395
mchuc001,2024,Collin Alexander McHugh,3.5084196393442006,2.285317008521112,4.654795916160729,4.464897868346643,4.451241909992363,4.451241909992363,1.2840090107849897,1.0729457805187308,1.3964210408396192,1.3369035529206759,1.3589233307626225,1.3369035529206759,49.429645701492234,97.80795147276118,41.14407812351554,44.729020062054424,44.95972134784322,44.95972134784322,12.66468942277958,13.134646643150383,6.309355907291924,8.627347365336924,7.524459938795454,8.627347365336924,4.301246362651724,2.750755230267546,3.182926912231146,3.634815251919835,3.4297817595179887,3.4297817595179887
mikom001,2024,Miles Tice Mikolas,3.863648824969713,4.020220726750963,4.412830107634857,4.6110402037945795,4.480730649093613,4.412830107634857,1.251834372230672,1.1171671527245652,1.2382363330982729,1.3136043978607947,1.2885233839434787,1.251834372230672,94.53625574992903,146.09567471495723,102.0532616023902,112.12360051178906,96.61469656256016,102.0532616023902,0.14793337108618637,0.0,0.49388746580639253,0.26507069615752665,0.3852440990929875,0.26507069615752665,18.535923950896013,28.84695616923215,19.343366866425278,21.319470123725708,20.27069878673398,20.27069878673398
mills001,2024,Shelby Charles Miller,3.1885252498448406,7.330405103609721,4.453836729495814,4.546549900773051,4.734827660402076,4.546549900773051,1.0,1.0,1.4065234379612293,1.2881130895494202,1.4688557887701919,1.2881130895494202,31.800289166884788,0.0,44.04832881403445,40.13491714590708,37.90944379117103,37.90944379117103,1.6734364438416054,2.4111652754437056,7.336254064335296,7.398710791830348,7.260649320804054,7.260649320804054,2.5342971985227707,0.0,3.611445020676893,2.5910658433954437,2.8171096797730537,2.5910658433954437
perem004,2024,Martin (Jimenez) Perez,3.7168283344197377,4.404059988158573,4.969969251032381,5.1010809718632375,5.168273104390251,4.969969251032381,1.457705544939476,1.4467216442585311,1.4541890439612004,1.4734118488800534,1.4974733377881033,1.457705544939476,148.05057990575978,130.50723370851907,74.70956601308049,80.61023187276362,73.15447469502418,80.61023187276362,1.6426794964814682,1.7679168732806256,1.710584983991109,1.1746400484863733,2.217113524846305,1.710584983991109,28.657817113663953,22.646140686137652,13.462391933013585,12.668295450133469,12.986008741367419,13.462391933013585
quinj001,2024,Jose Guillermo Quintana,3.307512644319168,4.325860451936848,4.587167680987546,4.4711715692324265,4.680502670967322,4.4711715692324265,1.3118640974223392,1.399177244656372,1.379012612182366,1.419607410719224,1.4416618563173897,1.399177244656372,101.76009793781422,78.19379622447867,70.35467972954524,98.64016496603506,72.54362259946792,78.19379622447867,1.1600898959303738e-16,1.1319418861763628,1.2171872322645472,1.275578858941222,1.6721733909436856,1.2171872322645472,12.45728872288625,12.934011300980458,10.644246122575318,16.78209029096126,12.926518872069483,12.926518872069483
raleb001,2024,Brooks Lee Raley,3.6786277271508476,1.5615109819350907,3.632792345839773,3.002865872418906,3.5359145040052136,3.5359145040052136,1.324271928710968,1.0,1.2757100701536537,1.1610108359688498,1.263693314880305,1.263693314880305,49.76927892244145,68.42629141470657,49.58607354758652,45.471147807736955,46.13850819595634,49.58607354758652,20.81562627966367,37.930994996649794,18.8882331196063,13.938145946747845,17.33955758514438,18.8882331196063,1.2436736567250481,0.9366575817551376,1.9561689925367425,2.6696276243529287,2.900615650898702,1.9561689925367425
